loyalty_id,passenger_id,tier_level,points_balance,status
TC-739705,9fda7efc-83fe-4f4f-b8ca-3d47eb4cd172,Tabua Club / Oneworld Ruby,47371,Active
TC-357143,aa2acc19-ecfc-4030-bcdd-74e93b16773a,Tabua Club / Oneworld Ruby,248700,Active
TC-761297,da2176fc-9cc5-4b7c-846a-c2fc655ca215,Elite (Tabua Plus / Oneworld Sapphire/Emerald),389857,Active
TC-795978,a1db58da-e77e-4c93-8ad7-e7407c5011ac,Tabua Club / Oneworld Ruby,351600,Active
TC-181874,898735d2-078c-474c-997f-99064dedf4c4,Elite (Tabua Plus / Oneworld Sapphire/Emerald),359651,Active
TC-764469,96dd4536-d192-4239-affd-6fddf442175d,Elite (Tabua Plus / Oneworld Sapphire/Emerald),283694,Active
TC-936866,0d194dbe-6c7e-4dd9-8dcf-dde71b17d3f4,Tabua Club / Oneworld Ruby,304892,Active
TC-427679,6b552f33-bc06-447a-9595-fde582590de5,Elite (Tabua Plus / Oneworld Sapphire/Emerald),322409,Active
TC-155337,52a50812-73fc-4a77-95d9-4cfbe72fd3ce,Tabua Club / Oneworld Ruby,474738,Active
TC-460234,1b8ae4a9-db14-4dd4-9705-89345525c2f6,Tabua Club / Oneworld Ruby,281511,Active
TC-916344,597f9f69-b150-4337-a5a0-88d791ed40a5,Tabua Club / Oneworld Ruby,6653,Active
TC-591644,fddacc2b-0978-44c4-b2a2-261b308631d0,Tabua Club / Oneworld Ruby,239044,Active
TC-637566,17633c42-4e95-4be8-ac71-af1c41f93274,Elite (Tabua Plus / Oneworld Sapphire/Emerald),476033,Active
TC-592025,0eabb2a4-4418-4bf8-b369-4a6fb99f7d12,Elite (Tabua Plus / Oneworld Sapphire/Emerald),301923,Active
TC-869460,26e061c7-7999-44ba-9d4d-40c38781601d,Elite (Tabua Plus / Oneworld Sapphire/Emerald),174808,Active
TC-541467,44bc30aa-6a2c-4c82-8fcb-19b199e41483,Elite (Tabua Plus / Oneworld Sapphire/Emerald),186028,Active
TC-936997,e83ba63e-1259-431b-b1aa-01572ba0db6f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),155464,Active
TC-403257,744a579f-9929-49b6-87f8-ea74950b89a0,Elite (Tabua Plus / Oneworld Sapphire/Emerald),88822,Active
TC-137042,1889ca2d-1ca5-42c3-a142-643a2ffddd68,Tabua Club / Oneworld Ruby,365406,Active
TC-726667,f6c1fde8-bc2b-43ff-bd34-a6e2d08f2cfa,Tabua Club / Oneworld Ruby,393914,Active
TC-418841,aae0ba2d-d021-4370-9f44-24e219954bee,Tabua Club / Oneworld Ruby,382142,Active
TC-923154,9cc1aa8c-cfdb-4be6-ad4b-3549cd09299b,Tabua Club / Oneworld Ruby,296544,Active
TC-373094,e1986355-0cfb-44bf-9d18-6e4cbb2efb2f,Tabua Club / Oneworld Ruby,33200,Active
TC-759868,e803ebfb-1e13-4a04-a376-106cb0fb7382,Tabua Club / Oneworld Ruby,249072,Active
TC-706224,d6f43686-92f6-4e4d-be5c-d367fdd777fe,Elite (Tabua Plus / Oneworld Sapphire/Emerald),89646,Active
TC-700687,6b00d79d-6f6c-49e5-af00-c5d0b75acd73,Tabua Club / Oneworld Ruby,28063,Active
TC-788201,15a42675-dcfc-4681-b27e-ce336706cc22,Tabua Club / Oneworld Ruby,153962,Active
TC-948188,9b09f5fe-0cbd-4c0d-9dbf-d809f58207e2,Tabua Club / Oneworld Ruby,387599,Active
TC-754643,8640ccfd-49b8-4a8c-a9c5-0241e25268e0,Elite (Tabua Plus / Oneworld Sapphire/Emerald),15312,Active
TC-400748,bf9bac1c-4b73-4b19-b385-15dcfe71abfd,Tabua Club / Oneworld Ruby,255153,Active
TC-186518,2a4966c5-9663-462e-8fbc-ee66c1e0242a,Elite (Tabua Plus / Oneworld Sapphire/Emerald),67490,Active
TC-630155,94abe0a1-bc87-4fc0-bb63-b8fa67eb2b62,Elite (Tabua Plus / Oneworld Sapphire/Emerald),41297,Active
TC-992805,6830522a-6be3-4b35-850b-262e7474f833,Tabua Club / Oneworld Ruby,411917,Active
TC-391345,87e1fbff-3044-4fa9-8d8b-c98179e8252a,Tabua Club / Oneworld Ruby,133147,Active
TC-238976,feb25729-251f-473d-904f-ac61005efb06,Tabua Club / Oneworld Ruby,323855,Active
TC-394620,057254cd-0672-4250-b110-a38773d11f52,Tabua Club / Oneworld Ruby,145293,Active
TC-999529,5f8242b3-005d-4899-9f86-08746af89f2a,Tabua Club / Oneworld Ruby,135718,Active
TC-114892,8ee28d7c-1fe7-4a75-bc64-6a0b08228792,Elite (Tabua Plus / Oneworld Sapphire/Emerald),389722,Active
TC-216968,c3f2af50-18fe-49b2-8ff1-b59b6813625d,Tabua Club / Oneworld Ruby,317576,Active
TC-283095,bc43fd77-6eb2-4e07-a6d9-7ba7423c8cc0,Tabua Club / Oneworld Ruby,478171,Active
TC-720515,6cdda88d-fed8-4c99-a0cf-e3dcf9737608,Tabua Club / Oneworld Ruby,388431,Active
TC-258477,d5b6ef04-bf76-4188-a4f8-b13f8e60aab5,Tabua Club / Oneworld Ruby,346587,Active
TC-568349,95f4e7ef-c1e8-441d-a921-467f30b755d0,Tabua Club / Oneworld Ruby,194864,Active
TC-947082,7adb710d-6243-4c83-bd7b-418ef63c5c7e,Elite (Tabua Plus / Oneworld Sapphire/Emerald),92959,Active
TC-373943,dfb90a7d-5a5a-4146-8ed8-ff30b0bf5296,Tabua Club / Oneworld Ruby,411269,Active
TC-834815,5e50e4ec-e3c8-4336-942d-ad5e0e8dfd91,Tabua Club / Oneworld Ruby,124834,Active
TC-608473,9965f928-09a9-4569-928a-207dbcc1542d,Tabua Club / Oneworld Ruby,95796,Active
TC-938202,d89dfc21-d78b-4ef1-b71f-ee0b6e5249a9,Tabua Club / Oneworld Ruby,277503,Active
TC-134697,0d5843fa-868f-48f8-a39a-f42604224e72,Tabua Club / Oneworld Ruby,180751,Active
TC-188501,61652733-c1cc-41ce-8822-7551a80e7240,Tabua Club / Oneworld Ruby,77058,Active
TC-724473,57c0f5d6-1754-49bd-b3a7-0e655517b328,Tabua Club / Oneworld Ruby,490654,Active
TC-961639,895f1324-fb5b-464e-8bc3-c7b05715c421,Elite (Tabua Plus / Oneworld Sapphire/Emerald),81819,Active
TC-978302,e39be1db-3606-45e0-b9b6-120f9db97299,Tabua Club / Oneworld Ruby,261019,Active
TC-889327,06e75b9a-ad4a-421e-b54e-4318a99bd4b4,Elite (Tabua Plus / Oneworld Sapphire/Emerald),217503,Active
TC-907789,561f5554-bb1b-49b1-b751-8b89ba30be7a,Tabua Club / Oneworld Ruby,201889,Active
TC-349505,be9caa18-ef16-4ee7-803d-84dfb1a4b4ec,Tabua Club / Oneworld Ruby,347379,Active
TC-561567,72154eea-d1b4-414d-86a6-94d5e6ee49f0,Tabua Club / Oneworld Ruby,381632,Active
TC-768545,7a8b63f2-7b3b-42c0-8199-ad76ccf44d96,Tabua Club / Oneworld Ruby,88704,Active
TC-321099,76395dd5-c5a4-437a-9ba6-f96e0823822a,Elite (Tabua Plus / Oneworld Sapphire/Emerald),303911,Active
TC-870033,d9837299-89e5-4f78-a948-e1ea0724f150,Elite (Tabua Plus / Oneworld Sapphire/Emerald),442362,Active
TC-461838,efe0ef28-c7a7-44fe-8071-84e9a44d0e9f,Tabua Club / Oneworld Ruby,29482,Active
TC-773459,0dd2d701-5cb1-4816-ad73-65b457322636,Elite (Tabua Plus / Oneworld Sapphire/Emerald),139619,Active
TC-892182,e1512b2c-1a62-4579-a04e-17535457ce68,Tabua Club / Oneworld Ruby,430670,Active
TC-221628,ff306a3b-388e-41c5-aa7d-11a03f113113,Tabua Club / Oneworld Ruby,28537,Active
TC-275741,e245c159-aff4-42bc-a255-19ef2afde2e8,Tabua Club / Oneworld Ruby,244277,Active
TC-518114,00836e85-ad28-4e47-b6b1-b30e7bcdcce5,Tabua Club / Oneworld Ruby,250682,Active
TC-416006,38246568-884b-4c71-bc01-9a7939fe5d37,Tabua Club / Oneworld Ruby,250700,Active
TC-882395,7380bc69-62be-4a01-ba2f-35b3b6440be4,Tabua Club / Oneworld Ruby,498157,Active
TC-888977,f7732834-14f5-487f-b27b-2dfcf78c51ec,Tabua Club / Oneworld Ruby,484634,Active
TC-658388,44faf6d8-cfe3-4520-bc70-5baca514986c,Tabua Club / Oneworld Ruby,123505,Active
TC-498249,85566b78-8526-4f54-a239-309ce343d6b5,Tabua Club / Oneworld Ruby,359356,Active
TC-839883,af7a4203-eddd-4123-a8e3-760f760c668d,Elite (Tabua Plus / Oneworld Sapphire/Emerald),205509,Active
TC-597643,4259af55-c615-4fb7-bb63-4a9ec5f0aff1,Elite (Tabua Plus / Oneworld Sapphire/Emerald),138691,Active
TC-252200,d1ec535c-7463-4057-923f-59c279faae66,Tabua Club / Oneworld Ruby,279104,Active
TC-555851,565f19a6-f2fd-473b-89f5-70316948771b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),7219,Active
TC-402820,f80ecc0a-858f-4ba9-bc52-15e54ab70bd2,Tabua Club / Oneworld Ruby,487131,Active
TC-936039,d8915319-9bd7-45dc-ad3a-8d20d272e9f0,Tabua Club / Oneworld Ruby,236311,Active
TC-500560,1f3d3bb8-398b-4893-8d91-bab3dd6ea006,Tabua Club / Oneworld Ruby,356725,Active
TC-431023,9ae7363f-2e7e-4d2f-a011-42ebc1216757,Tabua Club / Oneworld Ruby,279005,Active
TC-816047,b9b1040d-e5a8-4c23-9d9c-d0387900fc00,Tabua Club / Oneworld Ruby,22505,Active
TC-202093,33f98c93-7d63-48fc-a47f-5714bcd75b6b,Tabua Club / Oneworld Ruby,482145,Active
TC-657101,8ed586ee-83ef-452c-a09a-bb97b434c286,Tabua Club / Oneworld Ruby,335193,Active
TC-471015,45339b26-9fb3-42f5-9339-479fe490d0d2,Elite (Tabua Plus / Oneworld Sapphire/Emerald),443624,Active
TC-552760,c59f3cba-8b0f-44f3-b17b-bbec77255b90,Tabua Club / Oneworld Ruby,321070,Active
TC-783740,b0db9e22-392f-479c-838c-9a7e0b8041ef,Tabua Club / Oneworld Ruby,451025,Active
TC-385831,13a9669f-b139-4ad9-879a-6a40b7041842,Elite (Tabua Plus / Oneworld Sapphire/Emerald),176619,Active
TC-383457,bb14fca0-b47d-4171-a06a-6a8e2ac01b81,Tabua Club / Oneworld Ruby,141030,Active
TC-941289,80873369-57b4-4872-b73a-27babfd0895c,Tabua Club / Oneworld Ruby,52525,Active
TC-367747,aacbf80e-4e82-4b5a-aee5-9ac895cc3a5e,Tabua Club / Oneworld Ruby,344064,Active
TC-712553,e953abbb-e888-42dc-95ef-43f1b3c48e05,Elite (Tabua Plus / Oneworld Sapphire/Emerald),206077,Active
TC-583507,8ec47c07-be7a-4e15-8f30-40ca0180197b,Tabua Club / Oneworld Ruby,406353,Active
TC-808094,0f3ee3c4-a38d-4669-a685-f335f0a194a7,Elite (Tabua Plus / Oneworld Sapphire/Emerald),393739,Active
TC-353542,a0436e95-47c9-438e-9ef9-2ea4a2d60c16,Tabua Club / Oneworld Ruby,385991,Active
TC-804527,31efc810-1741-4db2-80c3-076909e4ae5e,Tabua Club / Oneworld Ruby,309661,Active
TC-907924,170e9088-86a7-468b-84b5-07f67086eabd,Elite (Tabua Plus / Oneworld Sapphire/Emerald),103197,Active
TC-645209,505fa5aa-b687-42ed-accf-43c966e8731c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),177898,Active
TC-810638,a017322f-3fc4-4a63-96cb-74b797912a42,Elite (Tabua Plus / Oneworld Sapphire/Emerald),362904,Active
TC-288656,59859e2b-96d4-4317-b12e-879c84ab0707,Elite (Tabua Plus / Oneworld Sapphire/Emerald),165243,Active
TC-674213,d4e7b942-34dc-4efb-8d3c-0166e904d4ce,Tabua Club / Oneworld Ruby,6545,Active
TC-805483,fb3dab79-9309-45a0-a833-9e09ea536f2e,Tabua Club / Oneworld Ruby,5443,Active
TC-972089,414eff1f-e14a-4136-a88d-b4d7946df4f5,Tabua Club / Oneworld Ruby,36626,Active
TC-112542,1ee0da2d-d749-49ae-8cfb-f96b5e4e5acd,Tabua Club / Oneworld Ruby,216612,Active
TC-202444,b6bc9d72-a4c1-48bd-af1f-4561d722ac11,Elite (Tabua Plus / Oneworld Sapphire/Emerald),276389,Active
TC-208954,14475aaa-2fd3-476f-9ab2-aae8a0d0a3de,Elite (Tabua Plus / Oneworld Sapphire/Emerald),360399,Active
TC-567604,4d8c8202-401d-4e59-8ddd-3ceb60283079,Elite (Tabua Plus / Oneworld Sapphire/Emerald),185295,Active
TC-330074,250c78e5-fe1a-40f4-8a24-aa4e0fd11e35,Elite (Tabua Plus / Oneworld Sapphire/Emerald),381240,Active
TC-397058,5e535e11-3c58-40df-b62d-77eaed93a12c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),133066,Active
TC-302458,762fe024-4a04-4b91-959d-b7a9d190e490,Elite (Tabua Plus / Oneworld Sapphire/Emerald),18847,Active
TC-124851,6c30eed1-2b30-4398-8c6b-28658b479ef2,Tabua Club / Oneworld Ruby,325742,Active
TC-196407,8c38faff-0fff-4f2b-8a79-dd1d0ccf014a,Tabua Club / Oneworld Ruby,30822,Active
TC-722999,538945a7-c715-41ff-9c4c-f8d128787fbd,Tabua Club / Oneworld Ruby,345250,Active
TC-976042,83fb369a-df4f-4a30-83b1-c486d4c4ba13,Tabua Club / Oneworld Ruby,114678,Active
TC-728500,37366fd4-7163-4288-8f68-9acb7b8520c6,Elite (Tabua Plus / Oneworld Sapphire/Emerald),335539,Active
TC-227706,2d3fc120-1c25-4069-8f3d-f497471264ea,Elite (Tabua Plus / Oneworld Sapphire/Emerald),372235,Active
TC-225805,d975956c-a01e-448b-92cf-17d1b98f949c,Tabua Club / Oneworld Ruby,46291,Active
TC-998043,84b8a341-3e97-4e98-a14d-7d41c4dc2c77,Tabua Club / Oneworld Ruby,318029,Active
TC-236217,0c370def-5ad7-47cd-b120-f096ff05d9ad,Elite (Tabua Plus / Oneworld Sapphire/Emerald),198110,Active
TC-788279,2e5e0863-5166-4b21-95fe-3b4a2f8b6569,Tabua Club / Oneworld Ruby,401481,Active
TC-779378,0c48739c-c5f4-4a06-a250-12a3dc956a62,Tabua Club / Oneworld Ruby,297783,Active
TC-942216,b8faf2cd-117c-44f5-bcbd-c56f22151475,Tabua Club / Oneworld Ruby,97871,Active
TC-216229,afb36a07-613e-49a6-9cb5-102fae6aa3cf,Tabua Club / Oneworld Ruby,365722,Active
TC-293213,33bf76fa-af26-4ccb-be43-bbaefed172e3,Elite (Tabua Plus / Oneworld Sapphire/Emerald),133820,Active
TC-408877,5c8be3b7-b9e6-42b1-b77e-dbbcab9018d5,Tabua Club / Oneworld Ruby,245819,Active
TC-792561,5377e86f-a24c-4c90-8da8-fc2824a024a3,Tabua Club / Oneworld Ruby,491829,Active
TC-179392,5956b51f-666f-4649-967f-727b18b77d4b,Tabua Club / Oneworld Ruby,335904,Active
TC-575470,b90a949e-f61d-4499-8bac-65f878bf05ad,Elite (Tabua Plus / Oneworld Sapphire/Emerald),484758,Active
TC-389809,1bfca1fd-41ac-40ec-91af-99c08bd1c412,Elite (Tabua Plus / Oneworld Sapphire/Emerald),404365,Active
TC-547724,fbd51c6e-ec7c-4363-ba8e-d1cdae4d2fb2,Elite (Tabua Plus / Oneworld Sapphire/Emerald),363923,Active
TC-800007,15c6172b-049f-4568-9ba7-df966ff72346,Elite (Tabua Plus / Oneworld Sapphire/Emerald),404639,Active
TC-907528,36dc4a1b-a9cd-47f6-98c5-4e718b3baa20,Tabua Club / Oneworld Ruby,170556,Active
TC-369836,95b295b9-5448-4557-8dba-ad48d8ac4031,Tabua Club / Oneworld Ruby,85916,Active
TC-918656,e8e823a8-1aa6-4c05-9e10-c8021be8e030,Elite (Tabua Plus / Oneworld Sapphire/Emerald),39795,Active
TC-390756,2be03df2-7fce-42d8-a99b-4b020f5530b4,Tabua Club / Oneworld Ruby,408427,Active
TC-165417,eff12b45-ed4f-4e51-a452-4135ed5023c6,Tabua Club / Oneworld Ruby,201696,Active
TC-507466,15e60fac-7288-4632-a1ca-fc7f67a40dea,Elite (Tabua Plus / Oneworld Sapphire/Emerald),175406,Active
TC-162976,eea1ba73-c76e-4d5f-a5b2-53452970111c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),136391,Active
TC-952283,c6b1aa6f-8eab-4d8f-921e-f918a58d316b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),139760,Active
TC-286572,c1c6d772-7038-4caf-9050-c40d3af572f2,Tabua Club / Oneworld Ruby,231988,Active
TC-172769,dc8ff07d-4012-4d63-a7cf-951e24ed6a10,Tabua Club / Oneworld Ruby,258803,Active
TC-310416,a15092d6-39c4-412f-ad61-e890f7d7e5b9,Tabua Club / Oneworld Ruby,320973,Active
TC-511707,572d58f0-2bd7-44ca-a859-18b7353aa556,Elite (Tabua Plus / Oneworld Sapphire/Emerald),94555,Active
TC-776838,b9786991-8428-4c7b-af84-d1a404acdc09,Elite (Tabua Plus / Oneworld Sapphire/Emerald),258979,Active
TC-213697,a07c6b65-8cad-4b10-82c2-24945828ccb3,Tabua Club / Oneworld Ruby,76430,Active
TC-666893,c7b7b2b0-416b-4d90-9916-171954accdfa,Tabua Club / Oneworld Ruby,404024,Active
TC-552202,2612e1d6-47ae-48ca-828c-66a6352ffe87,Elite (Tabua Plus / Oneworld Sapphire/Emerald),115497,Active
TC-743790,a2ff18d7-4bf6-40ab-9593-ace82a4d5231,Tabua Club / Oneworld Ruby,338294,Active
TC-211410,16ab7d89-d15d-4e28-8c0b-67e14fe14019,Tabua Club / Oneworld Ruby,479470,Active
TC-563031,915d1b97-7afe-4028-b6bf-eba784a25124,Elite (Tabua Plus / Oneworld Sapphire/Emerald),376075,Active
TC-371577,97e67539-1a58-43d6-b29e-cb9b25b3bff2,Elite (Tabua Plus / Oneworld Sapphire/Emerald),55152,Active
TC-136554,99bc5423-0428-4f81-b0c0-aa0e69e0061b,Tabua Club / Oneworld Ruby,39230,Active
TC-173832,fec184f0-80f2-4f14-9dfd-0af9958ded17,Elite (Tabua Plus / Oneworld Sapphire/Emerald),300549,Active
TC-862886,95059104-c2cd-473b-8c64-527901ac611a,Tabua Club / Oneworld Ruby,132384,Active
TC-914992,965cf6d9-82f3-4549-a7eb-39810c6e42ec,Tabua Club / Oneworld Ruby,234770,Active
TC-119676,9bd2dcc0-8043-4d5e-947f-03561c8337d1,Tabua Club / Oneworld Ruby,471030,Active
TC-621877,3a68dbe4-d6d5-432b-ba84-041685727604,Tabua Club / Oneworld Ruby,79042,Active
TC-784578,2a6bbf3c-d3e7-4d9f-b288-ea3af650b7b3,Tabua Club / Oneworld Ruby,336720,Active
TC-100909,d88282a5-6269-4571-8b0d-8cb09e14aa18,Elite (Tabua Plus / Oneworld Sapphire/Emerald),490104,Active
TC-139673,236977ba-8a47-45ae-a7b4-9a747b38d505,Tabua Club / Oneworld Ruby,349444,Active
TC-509451,cd94c964-230d-485c-8ec2-c253c8303311,Elite (Tabua Plus / Oneworld Sapphire/Emerald),140689,Active
TC-258971,e34af7c8-c9c6-43a8-a19f-b2c28af0f7d3,Tabua Club / Oneworld Ruby,368030,Active
TC-445852,28ee9e90-4cfc-4401-b92f-77012e779e01,Elite (Tabua Plus / Oneworld Sapphire/Emerald),475280,Active
TC-510339,701baa14-fa61-4332-b903-10a25be64107,Tabua Club / Oneworld Ruby,302276,Active
TC-103883,dadc15fa-5bc8-4aa7-86aa-bf4ba9009736,Elite (Tabua Plus / Oneworld Sapphire/Emerald),271209,Active
TC-841978,1e8755c8-48b1-415d-9744-9434b1500328,Tabua Club / Oneworld Ruby,493784,Active
TC-908442,3b086c93-90b4-407d-9f7c-6e88b9b87012,Tabua Club / Oneworld Ruby,258257,Active
TC-601365,805e4c20-a15d-49f4-8ba0-a4def19dd779,Elite (Tabua Plus / Oneworld Sapphire/Emerald),229619,Active
TC-523533,f9240a92-ee82-41e0-a601-2c62ccfbe879,Elite (Tabua Plus / Oneworld Sapphire/Emerald),443524,Active
TC-863119,d1f0ef4d-598a-4363-8349-a98b02fb3cc5,Tabua Club / Oneworld Ruby,410435,Active
TC-951732,6efeba97-bb7f-410d-917d-368a5be21949,Elite (Tabua Plus / Oneworld Sapphire/Emerald),412766,Active
TC-173504,8569a5a9-af1b-4e27-ab72-10234fc0d29f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),284183,Active
TC-336817,0f3c1282-e08c-443e-ae96-d0c3f8df9b4b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),2734,Active
TC-503097,e4c0e3b1-645a-43eb-bf6e-326c6a8604bc,Tabua Club / Oneworld Ruby,362371,Active
TC-957710,8b5b7da2-949d-4a71-9410-fecb7d38c4d2,Tabua Club / Oneworld Ruby,409855,Active
TC-605483,7c882069-b807-4fc5-8e74-175f41df724d,Tabua Club / Oneworld Ruby,64545,Active
TC-694798,0e2e294d-2494-434e-94e1-319f6b007440,Tabua Club / Oneworld Ruby,281653,Active
TC-476353,39a6064e-0f0d-4664-b77b-0de790a42ebf,Tabua Club / Oneworld Ruby,175818,Active
TC-814956,08dc0108-b48b-47fe-aaa2-b03d8d006427,Elite (Tabua Plus / Oneworld Sapphire/Emerald),159769,Active
TC-520075,10f20aae-ded3-41fe-b738-ebd177647a85,Tabua Club / Oneworld Ruby,29937,Active
TC-762985,cee52718-d37b-4326-9147-02602a6d8aac,Tabua Club / Oneworld Ruby,340253,Active
TC-195071,8ae9aada-b6bf-42d9-9b0e-7e72fb883d1f,Tabua Club / Oneworld Ruby,192551,Active
TC-660596,04b022e0-a985-4546-954f-57898851be49,Tabua Club / Oneworld Ruby,448397,Active
TC-456581,0ffac57b-076f-4536-99df-e76a5fd0251c,Tabua Club / Oneworld Ruby,43182,Active
TC-982042,0ce403d3-bd5e-433d-a656-f7b8096bb380,Tabua Club / Oneworld Ruby,241983,Active
TC-897392,22dddaf1-2d06-465d-b1d2-2b00e8e0170c,Tabua Club / Oneworld Ruby,402870,Active
TC-404043,f4a5a646-bf17-43f5-921d-93b7a62150a3,Tabua Club / Oneworld Ruby,340629,Active
TC-312987,ecf1d717-29a9-4e29-b259-422294c2efe3,Elite (Tabua Plus / Oneworld Sapphire/Emerald),93598,Active
TC-681409,02d144a9-bac6-430a-af56-d6ebcd54488d,Tabua Club / Oneworld Ruby,21620,Active
TC-502824,88521c9d-6e45-410d-8761-b791e5f4a66d,Elite (Tabua Plus / Oneworld Sapphire/Emerald),347414,Active
TC-300281,857776ca-b0c0-4ae0-9fa2-c33fac36cd9d,Tabua Club / Oneworld Ruby,157694,Active
TC-829685,9b2d3c5e-8419-4d71-ba14-2d9a4ec4b741,Tabua Club / Oneworld Ruby,205527,Active
TC-211954,20468930-2d5d-47d1-b0d9-441f72fe337b,Tabua Club / Oneworld Ruby,331624,Active
TC-822303,912a268f-7344-4f50-90ec-9034d8044b9c,Tabua Club / Oneworld Ruby,189356,Active
TC-610135,756d96c8-0b04-4594-87ed-23b68fbb7d39,Tabua Club / Oneworld Ruby,45492,Active
TC-763529,dd24b8bc-f919-41be-a3ad-882b4d8e9808,Tabua Club / Oneworld Ruby,230629,Active
TC-871043,b4536aee-58c3-4b49-9d9c-1337d5eb16c0,Tabua Club / Oneworld Ruby,100333,Active
TC-246740,11daa1ba-df7d-4345-a05a-52535d4d222b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),19716,Active
TC-302472,f30a802d-7120-4854-bf14-aaf375b6b740,Tabua Club / Oneworld Ruby,14298,Active
TC-854701,5b525986-0895-4673-81ba-b7454e836ca4,Tabua Club / Oneworld Ruby,311874,Active
TC-350069,e33bd2e2-7a90-416d-9dec-da2f94df0a0d,Tabua Club / Oneworld Ruby,257498,Active
TC-507652,396b497d-c6e2-472b-a6fa-6afacf81bec8,Tabua Club / Oneworld Ruby,34026,Active
TC-931247,345eb765-16f5-4288-8eec-6d2b53551c8b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),284404,Active
TC-774661,06689fd4-0508-4947-888f-17aad1a5fe98,Elite (Tabua Plus / Oneworld Sapphire/Emerald),162339,Active
TC-623956,6875e53d-dd3e-4c9b-9e21-8636e3c8c255,Elite (Tabua Plus / Oneworld Sapphire/Emerald),280938,Active
TC-974774,5c4aaaba-0e88-4f5f-9edd-033618bcce2f,Tabua Club / Oneworld Ruby,426605,Active
TC-571132,a3ff96e1-e9de-4965-b92f-1dfc2ac46b57,Tabua Club / Oneworld Ruby,9607,Active
TC-138842,4cc03115-37c0-46a3-9d05-f663e21e1e7f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),178883,Active
TC-158777,0334a7a3-dbcd-426e-815c-728e3881137f,Tabua Club / Oneworld Ruby,178061,Active
TC-926045,10a35a9e-2ec5-4b2b-a815-4ab6759a0492,Tabua Club / Oneworld Ruby,379017,Active
TC-144894,4e020096-5c07-4e04-be4e-45b2bbf5376b,Tabua Club / Oneworld Ruby,213602,Active
TC-223928,52a935ee-1989-42eb-bd72-6d8eb1c76c6b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),111980,Active
TC-946309,d5f87500-01be-4597-abce-f17d35247f47,Elite (Tabua Plus / Oneworld Sapphire/Emerald),343805,Active
TC-799731,8fc33ed5-a6dc-4623-b485-1faf225025a3,Elite (Tabua Plus / Oneworld Sapphire/Emerald),275265,Active
TC-580636,b7ac492f-6773-4e96-b41d-a20c78c52fcb,Tabua Club / Oneworld Ruby,493877,Active
TC-811016,e6d0b178-bcd2-4e4f-b640-5605ac2a2bee,Tabua Club / Oneworld Ruby,457235,Active
TC-662625,9c554293-678e-4f5b-b976-9b328621fdba,Tabua Club / Oneworld Ruby,79094,Active
TC-877048,1d2f47aa-2dcd-4d3e-8dd8-80c9f49bc16c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),304744,Active
TC-344303,446eeb26-3682-47fd-ac70-d5c4e6714b91,Elite (Tabua Plus / Oneworld Sapphire/Emerald),485869,Active
TC-175532,e0bd57af-1f3e-419d-901b-7321013289f3,Tabua Club / Oneworld Ruby,20334,Active
TC-871185,134359c4-96c4-481f-8a39-6bd64b7b8859,Tabua Club / Oneworld Ruby,75234,Active
TC-612643,f8902144-b0b1-4610-98a1-55e2c0a083b8,Tabua Club / Oneworld Ruby,343796,Active
TC-119989,62a30cc2-2120-4b7d-94d6-5a5fc6559e5c,Tabua Club / Oneworld Ruby,248054,Active
TC-748410,819f8a12-76d2-4514-9fa0-ca6055ec64c3,Tabua Club / Oneworld Ruby,25013,Active
TC-354471,da6f0065-f6c7-4127-bc60-cba8d1548ce8,Tabua Club / Oneworld Ruby,368681,Active
TC-780301,8d6d2900-7472-427b-b7df-744f83e5e3e8,Tabua Club / Oneworld Ruby,69439,Active
TC-115063,8f872137-e17e-4741-870d-bdaf1ad9b0e0,Tabua Club / Oneworld Ruby,91308,Active
TC-763393,3b9de894-c44c-4ea4-bc81-c46c73220a02,Tabua Club / Oneworld Ruby,27192,Active
TC-422266,dc4c8ce3-9017-4226-babb-8849ac4dcb1e,Tabua Club / Oneworld Ruby,431303,Active
TC-932251,8eab8239-0e9d-45e0-91a0-6ff50246fceb,Tabua Club / Oneworld Ruby,52009,Active
TC-578344,f15f919a-a8cf-43e3-8664-37bfa7d7a416,Elite (Tabua Plus / Oneworld Sapphire/Emerald),321458,Active
TC-278980,7666d1fa-3759-42b6-880d-8814695414aa,Tabua Club / Oneworld Ruby,438965,Active
TC-719752,b9a79906-e227-40e6-b977-22e09fec7fa9,Tabua Club / Oneworld Ruby,34532,Active
TC-957525,564e1967-39ff-44e5-8054-83be4de1e0e8,Elite (Tabua Plus / Oneworld Sapphire/Emerald),429589,Active
TC-211496,f491ab10-ff91-42fc-be16-10b462b39e80,Tabua Club / Oneworld Ruby,60863,Active
